student_id,year,day,attendance,engagement_score,difficulty
2024_581,2024,14,1,2.71,2
2025_270,2025,5,1,2.2,3
2024_961,2024,4,1,5.0,4
2024_93,2024,3,1,2.25,3
2025_107,2025,11,1,2.8,3
2025_81,2025,3,1,1.63,3
2025_509,2025,2,1,3.94,2
2024_515,2024,1,1,3.09,4
2025_1041,2025,3,1,3.92,4
2025_0,2025,4,1,2.53,3
2025_1162,2025,3,1,2.96,4
2024_867,2024,5,1,2.51,3
2024_957,2024,5,1,3.04,2
2025_293,2025,9,1,3.56,4
2025_1187,2025,6,1,1.33,4
2024_331,2024,2,1,3.01,4
2025_930,2025,2,1,5.0,4
2025_550,2025,2,1,1.0,2
2024_273,2024,12,1,2.68,4
2024_805,2024,5,1,5.0,3
2024_1025,2024,1,1,3.41,2
2024_758,2024,3,1,4.22,4
2025_653,2025,2,1,3.64,4
2024_584,2024,5,1,1.88,3
2025_65,2025,2,1,5.0,3
2024_670,2024,6,1,3.36,3
2025_940,2025,3,1,2.29,3
2025_318,2025,1,1,2.88,3
2024_338,2024,4,1,2.29,2
2024_920,2024,3,1,2.79,4
2024_1092,2024,9,1,4.21,4
2024_597,2024,4,1,3.85,3
2024_554,2024,10,1,1.42,4
2024_627,2024,5,1,4.02,2
2024_1113,2024,2,1,3.82,2
2025_225,2025,5,1,5.0,3
2025_149,2025,1,1,4.16,4
2024_618,2024,2,1,3.39,2
2024_719,2024,11,1,4.43,2
2025_650,2025,4,1,3.35,4
2025_706,2025,1,1,3.11,3
2024_346,2024,14,1,3.17,3
2025_98,2025,5,1,1.83,3
2025_1035,2025,7,1,2.91,2
2025_531,2025,11,1,3.66,2
2025_1068,2025,7,1,2.62,4
2024_714,2024,5,1,4.46,3
2024_301,2024,4,1,3.71,4
2024_863,2024,8,1,2.81,2
2024_207,2024,10,1,4.3,2
2024_145,2024,12,1,2.79,2
2025_121,2025,4,1,5.0,4
2024_382,2024,11,1,5.0,2
2024_1049,2024,1,1,4.72,3
2025_448,2025,12,1,4.14,4
2025_185,2025,6,1,4.89,3
2024_428,2024,3,1,1.75,3
2025_410,2025,1,1,3.43,3
2024_514,2024,8,1,1.32,2
2025_813,2025,15,1,3.77,4
2024_390,2024,3,1,4.7,4
2024_704,2024,2,1,2.26,4
2024_588,2024,9,1,4.33,4
2024_734,2024,1,1,3.26,3
2025_298,2025,8,1,3.67,3
2025_238,2025,4,1,4.3,4
2024_728,2024,5,1,2.79,2
2025_149,2025,9,1,3.66,4
2025_1156,2025,2,1,2.41,2
2024_297,2024,3,1,4.41,3
2024_665,2024,10,1,3.5,2
2024_224,2024,2,1,4.31,4
2025_531,2025,6,1,4.18,2
2024_1112,2024,1,1,4.39,4
2024_410,2024,1,1,2.71,2
2024_126,2024,5,1,4.73,2
2024_322,2024,2,1,4.05,2
2025_895,2025,5,1,4.74,4
2025_806,2025,3,1,4.79,2
2025_269,2025,7,1,4.12,2
2025_925,2025,4,1,3.62,4
2024_686,2024,4,1,4.48,3
2024_988,2024,7,1,4.9,2
2025_839,2025,7,1,3.18,3
2025_552,2025,14,1,3.49,2
2024_661,2024,12,1,2.93,4
2024_418,2024,1,1,4.04,3
2024_927,2024,2,1,3.33,3
2024_765,2024,7,1,3.75,4
2024_1020,2024,9,1,3.25,3
2024_1063,2024,6,1,2.94,3
2025_1156,2025,3,1,4.93,2
2024_531,2024,3,1,2.18,4
2025_1078,2025,4,1,2.85,3
2024_819,2024,7,1,2.17,3
2024_823,2024,6,1,3.43,3
2024_1174,2024,3,1,4.22,3
2025_344,2025,1,1,3.94,2
2025_322,2025,13,1,3.56,4
2024_105,2024,12,1,2.14,3
2025_812,2025,6,1,4.73,3
2024_56,2024,3,1,3.14,3
2024_566,2024,3,1,5.0,2
2025_354,2025,11,1,2.68,2
2025_333,2025,7,1,4.42,3
2025_888,2025,4,1,4.54,4
2024_571,2024,3,1,1.81,3
2025_856,2025,6,1,1.93,2
2024_972,2024,1,1,5.0,4
2025_301,2025,1,1,4.82,2
2025_548,2025,5,1,3.79,3
2024_1018,2024,6,1,4.24,3
2024_806,2024,11,1,4.06,4
2024_1139,2024,11,1,2.01,4
2024_269,2024,13,1,3.01,4
2024_551,2024,10,1,4.2,4
2024_537,2024,1,1,2.46,3
2025_1191,2025,1,1,4.2,2
2025_964,2025,13,1,2.27,3
2025_688,2025,3,1,3.94,4
2025_811,2025,1,1,3.99,4
2025_898,2025,5,1,3.53,2
2025_27,2025,5,1,4.87,4
2025_1007,2025,5,1,4.13,4
2025_89,2025,3,1,3.56,2
2025_1059,2025,4,1,3.43,4
2024_508,2024,12,1,3.19,3
2024_449,2024,2,1,2.91,2
2024_1174,2024,5,1,3.6,2
2025_1155,2025,14,1,2.09,2
2025_1106,2025,3,1,5.0,2
2024_1139,2024,1,1,4.74,4
2024_639,2024,2,1,2.35,3
2025_602,2025,6,1,3.13,4
2025_213,2025,5,1,1.04,2
2025_1137,2025,1,1,4.48,3
2025_41,2025,4,1,3.21,2
2024_725,2024,11,1,1.35,4
2024_71,2024,13,1,2.32,2
2024_629,2024,4,1,5.0,3
2025_672,2025,3,1,5.0,3
2025_938,2025,2,1,2.46,4
2025_450,2025,3,1,2.75,4
2025_870,2025,2,1,3.27,3
2025_488,2025,3,1,2.44,2
2024_168,2024,3,1,3.41,2
2025_52,2025,7,1,2.86,2
2024_50,2024,6,1,5.06,2
2025_395,2025,1,1,3.36,4
2024_407,2024,2,1,3.11,3
2024_1169,2024,12,1,2.49,3
2024_863,2024,1,1,4.02,2
2025_600,2025,5,1,1.92,4
2024_480,2024,3,1,4.66,3
2024_975,2024,2,1,3.51,4
2024_1136,2024,1,1,5.0,4
2024_1063,2024,4,1,2.8,2
2025_847,2025,5,1,5.0,2
2025_697,2025,2,1,3.92,4
2024_101,2024,1,1,3.33,3
2024_580,2024,7,1,2.46,3
2024_386,2024,10,1,4.51,3
2024_675,2024,7,1,3.15,4
2025_390,2025,3,1,1.14,2
2025_415,2025,5,1,4.62,2
2024_30,2024,9,1,5.0,3
2025_995,2025,7,1,3.63,3
2024_19,2024,3,1,2.87,2
2025_1031,2025,6,1,4.47,2
2024_621,2024,11,1,3.5,3
2024_300,2024,3,1,4.07,2
2024_1194,2024,4,1,3.39,3
2025_269,2025,4,1,2.87,4
2025_584,2025,4,1,1.99,2
2024_553,2024,6,1,3.26,2
2025_185,2025,1,1,3.36,4
2024_800,2024,2,1,3.13,3
2025_548,2025,2,1,4.29,3
2025_1096,2025,6,1,3.57,4
2025_672,2025,8,1,3.56,4
2025_725,2025,10,1,2.94,2
2024_605,2024,7,1,2.94,2
2025_786,2025,3,1,1.16,3
2025_137,2025,8,1,4.83,3
2025_320,2025,13,1,4.23,3
2025_881,2025,10,1,3.37,4
2024_211,2024,2,1,2.51,3
2024_398,2024,3,1,5.0,3
2024_615,2024,6,1,5.0,2
2024_941,2024,8,1,3.18,2
2024_846,2024,1,1,2.19,3
2024_957,2024,7,1,2.44,2
2024_230,2024,15,1,3.31,4
2025_244,2025,4,1,3.41,3
2025_130,2025,7,1,3.9,4
2025_769,2025,3,1,4.87,4
2025_1079,2025,6,1,3.28,2
2025_202,2025,2,1,2.67,2
2025_785,2025,6,1,1.82,4
2024_927,2024,11,1,3.69,4
2024_1069,2024,3,1,1.86,4
2024_988,2024,9,1,3.58,2
2025_538,2025,7,1,2.98,4
2024_318,2024,6,1,5.0,2
2024_633,2024,13,1,2.31,2
2025_129,2025,10,1,4.69,2
2025_191,2025,1,1,2.92,4
2024_685,2024,3,1,3.77,4
2025_419,2025,4,1,3.65,3
2024_454,2024,5,1,2.49,3
2025_205,2025,5,1,3.84,3
2025_733,2025,5,1,4.3,2
2025_371,2025,4,1,4.85,2
2024_1113,2024,8,1,4.27,3
2024_26,2024,3,1,4.58,3
2025_303,2025,2,1,4.64,4
2025_0,2025,3,1,4.0,2
2025_753,2025,5,1,3.35,2
2024_126,2024,14,1,2.07,4
2025_463,2025,8,1,3.31,3
2025_774,2025,6,1,2.68,3
2024_722,2024,4,1,3.19,4
2025_1008,2025,1,1,4.51,2
2024_79,2024,1,1,1.45,3
2025_1065,2025,1,1,2.87,2
2025_811,2025,4,1,4.23,4
2025_818,2025,4,1,3.83,4
2024_1098,2024,5,1,4.26,3
2025_149,2025,4,1,3.84,2
2025_812,2025,2,1,2.25,3
2025_1021,2025,8,1,2.55,2
2024_765,2024,4,1,2.52,4
2024_962,2024,4,1,4.14,2
2024_976,2024,7,1,3.84,2
2024_819,2024,10,1,5.0,4
2024_1164,2024,8,1,3.32,3
2024_971,2024,2,1,2.48,4
2024_36,2024,2,1,4.71,3
2024_456,2024,5,1,4.01,4
2025_274,2025,1,1,3.98,3
2024_627,2024,14,1,1.69,4
2025_350,2025,8,1,5.0,3
2025_244,2025,6,1,2.17,2
2024_813,2024,6,1,4.69,2
2024_855,2024,3,1,4.99,2
2025_556,2025,4,1,2.7,4
2024_989,2024,15,1,4.08,2
2025_920,2025,2,1,3.94,3
2024_80,2024,1,1,3.16,4
2025_706,2025,10,1,2.89,2
2025_310,2025,3,1,3.61,4
2024_342,2024,4,1,5.0,4
2024_799,2024,3,1,2.74,3
2025_1148,2025,11,1,2.93,4
2025_714,2025,5,1,3.65,2
2025_322,2025,5,1,3.2,3
2024_1176,2024,4,1,3.86,2
2025_209,2025,8,1,4.49,4
2024_40,2024,6,1,4.01,3
2024_663,2024,3,1,4.15,2
2025_1090,2025,7,1,1.86,3
2024_758,2024,9,1,2.41,4
2024_1102,2024,5,1,1.0,4
2025_320,2025,10,1,4.3,2
2025_12,2025,8,1,4.72,4
2024_122,2024,5,1,2.99,3
2024_1037,2024,4,1,3.29,4
2025_546,2025,1,1,2.65,3
2025_355,2025,7,1,2.93,2
2025_313,2025,4,1,3.3,3
2024_773,2024,5,1,2.06,3
2025_867,2025,5,1,3.59,2
2024_490,2024,3,1,3.78,2
2024_701,2024,8,1,3.81,4
2025_129,2025,2,1,2.01,4
2024_1066,2024,12,1,4.87,2
2025_153,2025,4,1,3.24,2
2024_419,2024,5,1,2.54,4
2024_980,2024,2,1,2.2,3
2025_878,2025,4,1,2.16,3
2025_955,2025,1,1,4.78,4
2024_1130,2024,8,1,2.77,4
2024_331,2024,5,1,3.23,2
2024_1069,2024,1,1,2.22,3
2025_1019,2025,8,1,1.84,3
2024_283,2024,2,1,3.94,2
2025_705,2025,5,1,3.15,3
2025_360,2025,1,1,3.79,4
2024_1060,2024,2,1,1.6,3
2025_840,2025,2,1,3.47,2
2025_947,2025,9,1,4.94,3
2024_295,2024,7,1,4.67,2
2024_1061,2024,4,1,2.17,4
2024_793,2024,5,1,2.11,2
2024_636,2024,2,1,3.92,3
2024_161,2024,5,1,3.66,3
2025_638,2025,7,1,3.99,2
2024_410,2024,5,1,3.95,3
2025_111,2025,6,1,4.72,3
2024_531,2024,1,1,2.92,3
2024_941,2024,1,1,2.1,4
2024_596,2024,1,1,4.77,2
2025_1142,2025,9,1,3.28,4
2025_466,2025,4,1,2.98,4
2025_742,2025,10,1,2.83,2
2025_354,2025,9,1,4.19,3
2025_355,2025,6,1,4.37,3
2024_707,2024,3,1,4.59,3
2024_353,2024,11,1,3.63,2
2025_867,2025,1,1,3.37,4
2024_11,2024,5,1,4.68,4
2024_711,2024,8,1,4.94,4
2024_309,2024,8,1,3.26,3
2025_127,2025,8,1,2.8,4
2025_691,2025,9,1,3.54,2
2024_425,2024,1,1,3.49,3
2025_654,2025,3,1,4.58,2
2025_1182,2025,1,1,3.28,3
2024_384,2024,7,1,3.32,2
2024_658,2024,5,1,1.74,3
2025_1113,2025,5,1,3.22,4
2024_725,2024,7,1,4.41,2
2024_1135,2024,2,1,3.81,4
2025_178,2025,1,1,4.4,2
2025_947,2025,13,1,4.16,3
2025_548,2025,7,1,4.38,2
2024_459,2024,1,1,2.97,2
2025_286,2025,7,1,2.84,3
2025_666,2025,3,1,3.12,4
2024_1180,2024,8,1,3.22,3
2025_1135,2025,15,1,2.74,4
2025_745,2025,5,1,3.41,4
2025_893,2025,1,1,4.41,3
2024_140,2024,3,1,2.99,4
2024_581,2024,4,1,3.9,2
2025_278,2025,4,1,3.11,4
2025_514,2025,1,1,2.28,3
2025_654,2025,10,1,4.23,2
2025_682,2025,7,1,2.69,4
2024_209,2024,7,1,1.14,2
2025_14,2025,2,1,4.91,4
2024_485,2024,2,1,3.76,2
2025_190,2025,6,1,3.56,4
2024_354,2024,2,1,1.93,3
2024_654,2024,10,1,3.62,2
2024_326,2024,3,1,3.66,3
2024_90,2024,4,1,3.23,2
2024_149,2024,9,1,3.91,4
2024_41,2024,3,1,3.4,2
2025_427,2025,14,1,2.66,2
2024_777,2024,3,1,3.32,4
2025_864,2025,1,1,2.26,2
2024_131,2024,10,1,4.74,4
2025_560,2025,5,1,4.25,4
2025_235,2025,9,1,5.0,2
2025_798,2025,10,1,4.42,4
2025_80,2025,1,1,4.53,2
2025_453,2025,3,1,2.9,4
2025_695,2025,9,1,3.35,2
2024_89,2024,10,1,5.0,3
2025_803,2025,4,1,2.14,4
2025_532,2025,8,1,3.64,4
2024_526,2024,3,1,2.86,2
2025_208,2025,2,1,2.75,2
2025_168,2025,9,1,3.36,3
2025_324,2025,7,1,4.49,2
2025_484,2025,5,1,2.47,2
2024_360,2024,5,1,4.01,4
2024_169,2024,2,1,4.9,4
2025_982,2025,2,1,3.59,4
2025_907,2025,2,1,3.55,4
2025_904,2025,1,1,4.4,2
2024_580,2024,10,1,3.41,4
2025_824,2025,2,1,3.94,3
2024_989,2024,11,1,4.69,4
2025_1115,2025,3,1,2.49,4
2024_863,2024,5,1,3.95,4
2024_1047,2024,10,1,3.4,4
2024_919,2024,1,1,1.0,2
2024_670,2024,3,1,4.02,2
2025_1119,2025,3,1,4.33,4
2025_995,2025,9,1,2.41,4
2025_963,2025,4,1,2.62,4
2024_867,2024,13,1,4.31,4
2025_727,2025,4,1,3.7,2
2024_1119,2024,4,1,3.25,3
2025_195,2025,3,1,4.75,4
2024_962,2024,8,1,3.09,3
2025_145,2025,4,1,3.33,2
2025_465,2025,3,1,4.13,4
2025_867,2025,13,1,3.0,3
2024_76,2024,8,1,4.39,3
2025_884,2025,8,1,4.28,2
2024_700,2024,8,1,2.72,3
2024_296,2024,2,1,3.11,4
2025_591,2025,4,1,1.83,2
2025_182,2025,4,1,3.5,2
2024_1147,2024,5,1,1.91,4
2025_664,2025,8,1,2.55,2
2024_1132,2024,5,1,3.38,3
2024_356,2024,1,1,3.78,3
2025_938,2025,4,1,3.86,2
2024_790,2024,4,1,3.0,3
2025_1164,2025,12,1,4.14,3
2024_373,2024,6,1,1.92,3
2025_293,2025,3,1,1.62,2
2024_1003,2024,2,1,5.0,4
2025_806,2025,2,1,3.08,4
2025_313,2025,11,1,3.13,2
2024_627,2024,12,1,3.06,3
2024_389,2024,9,1,2.54,2
2025_1180,2025,8,1,3.86,2
2024_326,2024,4,1,3.46,3
2025_1170,2025,6,1,2.87,2
2024_71,2024,4,1,3.88,3
2024_258,2024,5,1,0.98,2
2024_1043,2024,2,1,4.09,2
2025_691,2025,5,1,4.21,2
2025_1168,2025,2,1,5.0,3
2025_1184,2025,2,1,3.49,3
2025_925,2025,2,1,2.65,3
2025_964,2025,7,1,4.59,2
2025_313,2025,9,1,5.0,4
2025_282,2025,14,1,4.32,4
2024_907,2024,1,1,3.38,4
2025_330,2025,4,1,4.43,3
2025_947,2025,2,1,4.74,4
2025_865,2025,5,1,3.78,2
2025_42,2025,5,1,3.78,3
2025_1013,2025,8,1,4.92,2
2025_103,2025,7,1,3.41,3
2025_554,2025,2,1,3.46,4
2024_254,2024,5,1,2.89,4
2024_1075,2024,2,1,1.65,4
2024_435,2024,2,1,1.79,4
2025_616,2025,3,1,3.04,3
2024_1157,2024,3,1,4.95,2
2024_99,2024,3,1,1.89,4
2025_536,2025,5,1,3.0,3
2025_80,2025,7,1,1.84,4
2024_150,2024,5,1,3.67,3
2024_261,2024,7,1,1.0,2
2024_386,2024,8,1,1.37,3
2024_146,2024,3,1,5.0,2
2025_1060,2025,7,1,4.69,2
2025_465,2025,9,1,2.17,2
2025_547,2025,5,1,2.86,4
2025_997,2025,4,1,3.74,2
2024_648,2024,7,1,2.25,4
2024_641,2024,2,1,3.58,3
2025_36,2025,5,1,1.0,4
2025_770,2025,6,1,3.6,2
2025_697,2025,4,1,3.03,2
2025_962,2025,10,1,2.95,3
2025_462,2025,5,1,5.0,4
2024_16,2024,15,1,3.46,2
2024_367,2024,2,1,4.16,4
2024_481,2024,12,1,4.19,2
2024_1036,2024,5,1,3.49,4
2024_1169,2024,7,1,4.65,3
2024_346,2024,13,1,3.76,2
2024_40,2024,8,1,2.34,4
2025_151,2025,3,1,4.25,3
2025_1120,2025,2,1,3.24,4
2024_274,2024,9,1,3.76,4
2024_68,2024,9,1,4.45,4
2024_1132,2024,2,1,3.74,3
2024_614,2024,5,1,4.01,4
2024_158,2024,3,1,2.7,2
2024_43,2024,2,1,2.05,4
2025_47,2025,3,1,4.52,3
2024_211,2024,9,1,3.5,2
2024_40,2024,5,1,2.89,3
2025_712,2025,4,1,3.81,2
2024_1199,2024,10,1,3.87,2
2025_432,2025,6,1,4.2,4
2024_949,2024,11,1,3.72,3
2024_487,2024,3,1,1.58,3
2025_322,2025,11,1,5.0,3
2025_379,2025,11,1,3.75,4
2025_729,2025,6,1,2.44,4
2024_1020,2024,1,1,3.16,2
2024_176,2024,3,1,5.0,3
2024_261,2024,11,1,1.28,3
2024_341,2024,3,1,3.51,4
2024_487,2024,4,1,3.79,3
2024_1131,2024,1,1,2.6,3
2024_254,2024,3,1,5.0,4
2024_360,2024,10,1,3.81,4
2024_863,2024,10,1,5.0,4
2025_863,2025,10,1,2.94,2
2025_1016,2025,4,1,4.46,4
2024_404,2024,7,1,3.64,4
2025_152,2025,6,1,3.77,4
2025_1100,2025,1,1,3.43,2
2025_552,2025,7,1,3.16,3
2024_698,2024,6,1,3.14,2
2024_507,2024,4,1,3.25,3
2025_695,2025,4,1,3.37,3
2025_138,2025,8,1,4.06,2
2024_609,2024,10,1,4.17,3
2025_1088,2025,10,1,1.43,2
2024_1171,2024,6,1,4.96,3
2024_169,2024,4,1,4.36,3
2024_1168,2024,1,1,3.45,4
2025_705,2025,8,1,4.48,4
2024_440,2024,12,1,4.77,4
2024_131,2024,2,1,1.83,3
2025_1177,2025,6,1,2.6,2
2024_1041,2024,1,1,2.62,3
2025_1082,2025,1,1,4.84,4
2025_47,2025,8,1,2.98,3
2025_494,2025,2,1,2.75,3
2025_507,2025,3,1,2.34,4
2025_168,2025,10,1,3.33,4
2025_162,2025,7,1,2.31,4
2024_405,2024,2,1,2.99,3
2025_1149,2025,2,1,3.41,2
2024_600,2024,7,1,4.55,3
2025_1004,2025,3,1,2.32,4
2024_885,2024,9,1,3.66,3
2024_1163,2024,2,1,1.47,4
2025_230,2025,4,1,1.98,4
2024_611,2024,14,1,3.7,4
2024_1051,2024,4,1,3.32,3
2024_639,2024,3,1,1.62,3
2025_1155,2025,6,1,1.18,2
2025_330,2025,5,1,3.22,2
2025_1083,2025,7,1,4.4,2
2024_269,2024,8,1,3.72,2
2024_989,2024,4,1,3.32,4
2025_911,2025,1,1,4.37,3
2025_3,2025,4,1,1.09,4
2024_581,2024,1,1,4.04,4
2024_1130,2024,3,1,2.77,2
2024_651,2024,3,1,3.23,4
2024_603,2024,5,1,3.31,3
2025_842,2025,2,1,3.76,2
2025_555,2025,1,1,3.12,3
2024_454,2024,6,1,2.17,3
2024_1136,2024,2,1,3.98,3
2025_518,2025,3,1,3.06,2
2025_448,2025,7,1,3.26,2
2025_311,2025,2,1,4.93,4
2025_546,2025,14,1,5.0,3
2025_156,2025,2,1,2.42,3
2025_423,2025,1,1,2.7,3
2024_1129,2024,2,1,3.88,3
2024_427,2024,5,1,3.54,3
2025_402,2025,10,1,1.39,3
2025_373,2025,6,1,3.91,2
2025_110,2025,4,1,3.31,4
2024_520,2024,6,1,3.52,2
2025_939,2025,5,1,4.01,2
2024_27,2024,3,1,2.38,4
2025_943,2025,8,1,3.71,3
2024_880,2024,7,1,3.61,2
2024_101,2024,10,1,3.43,2
2025_538,2025,1,1,4.09,4
2025_1006,2025,2,1,4.94,4
2025_321,2025,1,1,4.28,4
2025_156,2025,5,1,3.28,2
2024_219,2024,8,1,3.19,2
2024_936,2024,2,1,3.55,4
2025_509,2025,4,1,5.0,3
2025_799,2025,3,1,4.63,2
2024_733,2024,5,1,2.99,2
2024_229,2024,1,1,5.0,2
2024_208,2024,14,1,4.32,2
2024_945,2024,8,1,3.01,4
2024_6,2024,5,1,2.39,4
2025_159,2025,5,1,2.67,2
2024_944,2024,2,1,4.51,2
2024_189,2024,5,1,4.09,4
2024_929,2024,6,1,4.37,2
2025_1038,2025,1,1,3.62,3
2025_1125,2025,1,1,4.7,4
2024_357,2024,2,1,4.35,4
2025_502,2025,5,1,4.31,4
2025_146,2025,7,1,3.15,3
2024_358,2024,8,1,3.79,3
2024_907,2024,2,1,3.84,2
2024_119,2024,1,1,2.67,2
2024_1020,2024,2,1,3.74,2
2025_1078,2025,5,1,3.68,3
2025_780,2025,5,1,4.27,4
2024_236,2024,4,1,3.64,4
2025_1151,2025,1,1,3.74,2
2025_754,2025,6,1,2.65,2
2025_653,2025,8,1,2.75,4
2024_316,2024,9,1,3.68,4
2024_1102,2024,6,1,2.19,3
2024_584,2024,13,1,4.16,4
2024_11,2024,2,1,3.71,4
2025_139,2025,9,1,2.77,4
2024_1166,2024,12,1,3.34,2
2025_1089,2025,4,1,3.5,3
2024_459,2024,5,1,4.02,4
2025_930,2025,14,1,1.53,4
2024_1166,2024,3,1,3.39,4
2025_905,2025,3,1,3.24,3
2025_946,2025,2,1,4.55,3
2024_346,2024,4,1,2.42,2
2024_855,2024,9,1,3.09,4
2024_551,2024,4,1,3.63,4
2025_645,2025,4,1,4.9,4
2025_140,2025,7,1,2.83,3
2025_780,2025,9,1,2.69,4
2025_1138,2025,6,1,4.07,3
2024_169,2024,1,1,2.61,4
2025_400,2025,6,1,4.38,4
2025_133,2025,1,1,2.72,3
2024_757,2024,7,1,2.44,4
2025_997,2025,2,1,2.0,2
2025_1139,2025,7,1,5.0,4
2024_581,2024,5,1,4.4,3
2025_1019,2025,7,1,3.54,4
2024_688,2024,9,1,4.27,3
2025_240,2025,7,1,2.04,4
2025_500,2025,8,1,3.16,2
2025_780,2025,3,1,2.54,4
2024_372,2024,9,1,3.49,3
2025_1192,2025,8,1,4.46,4
2024_768,2024,7,1,5.0,2
2024_70,2024,3,1,3.92,2
2024_420,2024,4,1,3.96,3
2025_1016,2025,3,1,3.82,3
2025_989,2025,4,1,2.98,4
2024_1158,2024,12,1,3.81,3
2024_685,2024,7,1,4.35,3
2024_563,2024,3,1,4.15,3
2024_1079,2024,6,1,3.84,3
2025_446,2025,4,1,4.38,3
2024_1096,2024,12,1,4.4,2
2025_15,2025,5,1,2.66,3
2024_154,2024,2,1,3.3,3
2024_742,2024,2,1,3.18,3
2024_1107,2024,8,1,3.81,3
2024_232,2024,12,1,3.73,2
2025_835,2025,6,1,3.99,3
2024_503,2024,5,1,4.6,2
2024_1103,2024,6,1,4.02,3
2024_456,2024,1,1,3.3,3
2025_566,2025,8,1,3.02,2
2025_982,2025,1,1,2.89,2
2025_1172,2025,2,1,5.0,4
2024_1075,2024,6,1,2.18,3
2024_947,2024,14,1,2.66,2
2025_378,2025,3,1,3.36,3
2024_627,2024,3,1,2.79,3
2024_351,2024,4,1,5.0,3
2025_842,2025,7,1,2.23,3
2024_964,2024,5,1,3.21,4
2024_788,2024,14,1,2.33,3
2025_93,2025,8,1,4.9,3
2024_371,2024,5,1,2.57,2
2024_456,2024,3,1,4.61,4
2024_732,2024,4,1,4.41,4
2024_989,2024,2,1,4.87,3
2025_550,2025,6,1,2.37,3
2025_437,2025,8,1,5.0,4
2024_413,2024,3,1,2.02,3
2025_287,2025,3,1,2.99,2
2025_999,2025,3,1,3.92,4
2024_266,2024,11,1,2.77,3
2025_722,2025,1,1,4.08,2
2024_768,2024,10,1,1.88,3
2025_878,2025,5,1,3.79,4
2024_837,2024,7,1,1.59,2
2025_462,2025,8,1,3.41,2
2024_88,2024,5,1,1.76,2
2024_171,2024,9,1,4.29,4
2024_169,2024,1,1,4.28,2
2024_987,2024,6,1,3.26,2
2025_46,2025,9,1,2.75,3
2025_920,2025,4,1,3.79,2
2024_200,2024,11,1,1.92,2
2024_1035,2024,4,1,4.54,2
2025_196,2025,6,1,5.0,4
2024_320,2024,1,1,4.41,4
2025_659,2025,4,1,3.2,2
2025_817,2025,2,1,1.47,2
2025_1192,2025,10,1,4.17,3
2025_341,2025,3,1,3.88,2
2025_163,2025,4,1,3.34,2
2024_504,2024,1,1,4.3,2
2024_566,2024,2,1,3.91,2
2025_298,2025,7,1,4.53,4
2024_449,2024,7,1,2.19,3
2024_603,2024,2,1,3.9,2
2025_923,2025,9,1,2.53,3
2024_79,2024,8,1,3.41,3
2025_788,2025,8,1,2.94,4
2024_1087,2024,3,1,3.82,4
2025_694,2025,7,1,3.44,3
2024_207,2024,13,1,3.56,3
2024_641,2024,7,1,4.49,4
2025_17,2025,9,1,3.33,2
2025_217,2025,13,1,3.42,4
2024_975,2024,3,1,2.23,3
2025_85,2025,4,1,4.65,3
2024_1103,2024,8,1,5.0,3
2025_689,2025,14,1,1.35,3
2024_1130,2024,5,1,1.95,4
2024_793,2024,2,1,4.28,4
2024_159,2024,11,1,4.64,4
2024_319,2024,2,1,4.41,2
2024_203,2024,2,1,5.0,2
2025_354,2025,1,1,3.08,3
2024_552,2024,2,1,2.5,4
2024_133,2024,8,1,4.24,4
2025_140,2025,9,1,3.16,3
2024_569,2024,3,1,2.57,2
2024_1107,2024,14,1,3.8,4
2025_178,2025,6,1,3.56,4
2024_110,2024,5,1,4.37,4
2025_681,2025,2,1,3.04,3
2025_153,2025,6,1,5.16,2
2024_40,2024,7,1,3.33,2
2025_879,2025,1,1,3.86,4
2025_56,2025,2,1,4.05,3
2025_470,2025,5,1,3.7,2
2025_528,2025,6,1,2.23,3
2024_690,2024,2,1,4.15,4
2024_1066,2024,11,1,3.21,3
2024_299,2024,3,1,2.52,2
2024_504,2024,3,1,4.64,2
2024_571,2024,1,1,0.63,2
2024_490,2024,14,1,1.61,4
2025_1154,2025,2,1,4.92,3
2025_1120,2025,7,1,4.32,4
2024_881,2024,3,1,4.22,3
2024_269,2024,9,1,4.97,2
2025_1058,2025,4,1,1.49,4
2025_17,2025,10,1,2.3,3
2024_773,2024,9,1,1.55,2
2024_0,2024,13,1,3.0,2
2024_162,2024,3,1,3.62,3
2024_558,2024,5,1,4.38,4
2025_948,2025,2,1,1.88,4
2024_89,2024,7,1,2.42,3
2025_803,2025,1,1,2.33,3
2025_1174,2025,4,1,1.53,4
2024_346,2024,11,1,4.02,4
2024_674,2024,4,1,3.34,4
2024_936,2024,4,1,5.0,3
2025_965,2025,12,1,3.71,3
2025_762,2025,3,1,4.02,2
2025_953,2025,1,1,3.99,4
2024_581,2024,6,1,1.0,4
2025_515,2025,1,1,2.56,4
2024_189,2024,11,1,1.16,2
2025_884,2025,4,1,4.22,2
2025_1065,2025,7,1,3.0,3
2025_726,2025,4,1,4.44,2
2024_1093,2024,2,1,4.63,4
2024_1130,2024,11,1,4.73,3
2025_368,2025,9,1,4.81,3
2025_409,2025,1,1,4.08,3
2025_1090,2025,5,1,2.56,4
2024_295,2024,2,1,4.42,3
2024_7,2024,8,1,1.95,2
2024_719,2024,3,1,2.48,2
2025_487,2025,9,1,2.33,3
2025_1066,2025,2,1,2.26,2
2025_394,2025,3,1,3.45,2
2025_386,2025,3,1,3.78,3
2025_171,2025,8,1,3.19,2
