student_id,year,day,attendance,engagement_score,difficulty,country,gender,education_level,accepted,has_disability,disability_type,completion,satisfaction,self_reported_learning,final_survey_missing
2024_1056,2024,2,1,2.89,2,Brazil,non_binary,masters,1,0,none,1.0,3.69,3.98,0
2025_61,2025,12,1,4.88,4,Peru,non_binary,undergrad,1,0,none,1.0,4.07,4.18,0
2024_1088,2024,1,1,4.01,4,UK,male,phd,1,0,none,1.0,4.07,3.81,0
2025_446,2025,1,1,3.97,2,India,female,masters,1,0,none,1.0,5.0,4.15,0
2025_154,2025,8,1,2.22,4,USA,male,masters,1,0,none,1.0,4.09,3.42,0
2025_103,2025,1,1,1.84,3,Germany,male,undergrad,1,1,multiple,1.0,4.39,4.48,0
2024_150,2024,7,1,2.96,2,USA,female,undergrad,1,0,none,1.0,3.29,3.43,0
2025_980,2025,3,1,3.11,4,Kenya,non_binary,masters,1,0,none,1.0,5.0,5.0,0
2025_320,2025,6,1,1.6,3,Peru,male,masters,1,0,none,1.0,4.69,5.0,0
2024_1059,2024,2,1,3.31,2,Brazil,non_binary,masters,1,0,none,1.0,3.19,4.63,0
2024_77,2024,8,1,1.42,2,Germany,male,masters,1,1,hearing,1.0,5.0,5.0,0
2024_495,2024,8,1,3.64,3,Germany,female,undergrad,1,0,none,1.0,3.42,4.34,0
2025_135,2025,12,1,3.41,2,Kenya,female,undergrad,1,0,none,1.0,5.0,4.06,0
2025_229,2025,4,1,4.66,4,Kenya,female,masters,1,0,none,0.0,0.0,0.0,1
2025_817,2025,1,1,2.16,3,Kenya,male,masters,1,1,visual,1.0,4.8,4.73,0
2025_465,2025,7,1,4.64,4,Kenya,female,masters,1,0,none,1.0,4.01,3.89,0
2024_442,2024,5,1,2.37,3,Peru,non_binary,masters,1,0,none,1.0,4.91,4.47,0
2025_549,2025,5,1,4.61,4,USA,non_binary,phd,1,0,none,1.0,3.82,4.95,0
2025_1162,2025,7,1,3.61,2,Brazil,non_binary,phd,1,0,none,1.0,3.76,3.83,0
2024_920,2024,1,1,3.42,3,Brazil,male,phd,1,0,none,1.0,4.23,4.49,0
2024_122,2024,4,1,4.99,3,Kenya,male,masters,1,0,none,1.0,4.37,3.77,0
2025_648,2025,1,1,2.58,2,India,non_binary,masters,1,0,none,0.0,3.16,1.56,0
2025_427,2025,1,1,4.19,2,USA,male,undergrad,1,0,none,1.0,4.37,5.0,0
2025_482,2025,8,1,2.35,4,Brazil,female,undergrad,1,1,visual,1.0,3.51,4.01,0
2025_433,2025,6,1,2.51,3,Germany,non_binary,phd,1,0,none,1.0,4.24,2.92,0
2025_739,2025,5,1,4.46,3,Germany,non_binary,phd,1,0,none,0.0,3.18,5.0,0
2024_483,2024,5,1,4.51,4,Germany,female,masters,1,0,none,0.0,3.71,2.8,0
2024_1103,2024,5,1,2.06,4,Brazil,male,phd,1,0,none,1.0,3.96,2.67,0
2024_690,2024,3,1,4.38,4,UK,female,undergrad,1,0,none,0.0,2.32,2.47,0
2024_876,2024,3,1,1.66,2,USA,male,masters,1,1,hearing,1.0,4.45,4.06,0
2025_195,2025,8,1,4.82,3,Kenya,male,masters,1,1,visual,1.0,3.07,4.05,0
2025_258,2025,1,1,4.63,2,India,male,undergrad,1,0,none,1.0,4.33,3.98,0
2025_1173,2025,9,1,4.42,4,Germany,female,undergrad,1,0,none,1.0,5.0,4.55,0
2025_1146,2025,2,1,2.62,4,Brazil,non_binary,masters,1,1,prefer_not_to_say,1.0,3.46,2.67,0
2025_531,2025,4,1,3.83,3,India,non_binary,masters,1,0,none,1.0,4.28,5.0,0
2025_754,2025,5,1,2.94,3,Kenya,male,undergrad,1,0,none,1.0,4.76,4.32,0
2025_52,2025,4,1,3.85,3,Peru,non_binary,phd,1,0,none,0.0,4.17,4.14,0
2025_793,2025,2,1,1.6,2,Brazil,non_binary,phd,1,1,cognitive,1.0,4.76,3.88,0
2024_975,2024,7,1,3.44,4,Peru,female,phd,1,0,none,1.0,3.69,4.26,0
2025_1151,2025,5,1,3.16,2,UK,non_binary,undergrad,1,0,none,0.0,4.55,4.06,0
2024_41,2024,8,1,3.32,2,USA,male,masters,1,1,hearing,1.0,4.5,3.85,0
2025_3,2025,9,1,4.15,2,Germany,non_binary,undergrad,1,0,none,1.0,2.71,4.84,0
2024_470,2024,1,1,2.44,4,USA,male,undergrad,1,0,none,1.0,3.8,3.91,0
2024_767,2024,4,1,3.08,4,Brazil,female,masters,1,1,visual,1.0,3.17,3.51,0
2024_1135,2024,10,1,4.18,3,Peru,non_binary,undergrad,1,0,none,1.0,3.9,4.02,0
2024_1154,2024,4,1,4.27,3,UK,female,masters,1,0,none,0.0,1.77,3.08,0
2024_529,2024,7,1,4.59,4,Brazil,male,masters,1,0,none,1.0,4.33,4.08,0
2024_309,2024,13,1,2.01,3,Kenya,male,masters,1,0,none,1.0,4.29,4.46,0
2025_119,2025,6,1,4.64,4,Peru,female,phd,1,0,none,1.0,2.77,3.68,0
2025_1101,2025,7,1,2.59,3,UK,female,undergrad,1,0,none,1.0,4.35,5.0,0
2024_352,2024,5,1,2.46,4,Brazil,female,masters,1,1,hearing,1.0,3.58,4.11,0
2024_98,2024,1,1,4.09,2,UK,female,masters,1,0,none,0.0,3.26,4.3,0
2025_286,2025,4,1,2.92,2,Kenya,male,masters,1,1,cognitive,0.0,4.09,2.79,0
2024_353,2024,8,1,5.0,4,Germany,female,undergrad,1,0,none,1.0,3.59,3.79,0
2024_384,2024,4,1,3.54,3,Peru,non_binary,phd,1,1,motor,0.0,3.82,4.29,0
2025_0,2025,6,1,2.97,2,Germany,female,undergrad,1,1,cognitive,1.0,4.0,4.77,0
2024_101,2024,3,1,2.38,3,Kenya,male,masters,1,0,none,1.0,4.24,4.83,0
2025_926,2025,3,1,3.58,2,Peru,female,phd,1,0,none,1.0,4.08,5.0,0
2024_1139,2024,5,1,2.31,3,India,female,undergrad,1,0,none,1.0,4.77,3.49,0
2025_1112,2025,2,1,3.19,4,USA,non_binary,undergrad,1,0,none,1.0,4.46,3.33,0
2024_546,2024,3,1,1.34,4,Kenya,female,phd,1,0,none,1.0,3.45,3.5,0
2024_163,2024,2,1,4.16,3,Brazil,female,phd,1,1,visual,0.0,2.77,1.84,0
2025_1195,2025,1,1,4.44,2,UK,female,phd,1,1,prefer_not_to_say,1.0,5.0,4.45,0
2024_1104,2024,1,1,3.24,3,Kenya,female,masters,1,1,motor,1.0,4.19,2.41,0
2025_381,2025,4,1,3.47,2,Peru,female,phd,1,0,none,1.0,4.13,3.87,0
2024_1037,2024,2,1,2.28,4,Peru,non_binary,undergrad,1,0,none,1.0,5.0,5.0,0
2025_12,2025,6,1,3.97,2,USA,male,masters,1,0,none,1.0,4.8,4.03,0
2024_493,2024,10,1,3.06,4,USA,female,masters,1,0,none,1.0,4.33,4.48,0
2024_92,2024,6,1,3.36,4,Kenya,non_binary,phd,1,0,none,1.0,4.07,4.19,0
2025_61,2025,11,1,3.05,4,Peru,non_binary,undergrad,1,0,none,1.0,4.07,4.18,0
2025_642,2025,1,1,2.75,2,USA,male,masters,1,1,cognitive,0.0,2.47,3.24,0
2024_824,2024,4,1,2.07,3,Brazil,female,masters,1,0,none,1.0,4.79,5.0,0
2024_788,2024,6,1,3.28,3,Germany,male,undergrad,1,0,none,1.0,5.0,5.0,0
2025_993,2025,2,1,4.46,3,Kenya,non_binary,phd,1,0,none,1.0,5.0,5.0,0
2024_581,2024,14,1,2.71,2,Peru,male,masters,1,0,none,1.0,4.6,5.0,0
2025_270,2025,5,1,2.2,3,Peru,male,undergrad,1,0,none,1.0,2.92,3.93,0
2024_961,2024,4,1,5.0,4,Peru,non_binary,undergrad,1,0,none,0.0,3.93,2.35,0
2024_93,2024,3,1,2.25,3,USA,male,phd,1,0,none,1.0,3.72,3.41,0
2025_107,2025,11,1,2.8,3,UK,non_binary,undergrad,1,1,cognitive,1.0,4.63,3.44,0
2025_81,2025,3,1,1.63,3,USA,non_binary,phd,1,1,prefer_not_to_say,1.0,4.32,5.0,0
2025_509,2025,2,1,3.94,2,Kenya,female,phd,1,0,none,0.0,2.97,2.16,0
2024_515,2024,1,1,3.09,4,Brazil,female,masters,1,0,none,1.0,5.0,3.28,0
2025_1041,2025,3,1,3.92,4,Peru,non_binary,undergrad,1,1,visual,1.0,3.55,4.02,0
2025_0,2025,4,1,2.53,3,Germany,female,undergrad,1,1,cognitive,1.0,4.0,4.77,0
2025_1162,2025,3,1,2.96,4,Brazil,non_binary,phd,1,0,none,1.0,3.76,3.83,0
2024_867,2024,5,1,2.51,3,India,female,undergrad,1,0,none,1.0,4.91,3.86,0
2024_957,2024,5,1,3.04,2,Germany,female,phd,1,0,none,1.0,4.26,4.76,0
2025_293,2025,9,1,3.56,4,Germany,male,undergrad,1,1,hearing,1.0,4.1,4.0,0
2025_1187,2025,6,1,1.33,4,Peru,male,phd,1,0,none,0.0,3.21,1.55,0
2024_331,2024,2,1,3.01,4,India,male,undergrad,1,0,none,0.0,3.4,3.95,0
2025_930,2025,2,1,5.0,4,UK,non_binary,phd,1,0,none,1.0,4.7,4.75,0
2025_550,2025,2,1,1.0,2,Brazil,male,masters,1,0,none,1.0,3.22,3.21,0
2024_273,2024,12,1,2.68,4,India,non_binary,undergrad,1,0,none,1.0,4.66,5.0,0
2024_805,2024,5,1,5.0,3,India,male,phd,1,0,none,1.0,4.38,4.16,0
2024_1025,2024,1,1,3.41,2,UK,non_binary,phd,1,0,none,1.0,4.59,3.61,0
2024_758,2024,3,1,4.22,4,Kenya,male,masters,1,0,none,1.0,5.0,4.62,0
2025_653,2025,2,1,3.64,4,Brazil,non_binary,undergrad,1,1,motor,1.0,3.7,2.48,0
2024_584,2024,5,1,1.88,3,Germany,male,undergrad,1,0,none,1.0,4.56,5.0,0
2025_65,2025,2,1,5.0,3,Kenya,non_binary,masters,1,0,none,1.0,3.59,2.97,0
2024_670,2024,6,1,3.36,3,Peru,non_binary,masters,1,1,cognitive,1.0,4.2,3.63,0
2025_940,2025,3,1,2.29,3,Kenya,female,masters,1,1,motor,0.0,2.56,2.61,0
2025_318,2025,1,1,2.88,3,Kenya,male,masters,1,1,visual,0.0,3.04,3.71,0
2024_338,2024,4,1,2.29,2,Kenya,male,undergrad,1,0,none,0.0,2.79,4.22,0
2024_920,2024,3,1,2.79,4,Brazil,male,phd,1,0,none,1.0,4.23,4.49,0
2024_1092,2024,9,1,4.21,4,Peru,male,phd,1,0,none,1.0,3.9,5.0,0
2024_597,2024,4,1,3.85,3,Kenya,non_binary,masters,1,0,none,1.0,4.63,4.17,0
2024_554,2024,10,1,1.42,4,Peru,male,phd,1,0,none,1.0,5.0,5.0,0
2024_627,2024,5,1,4.02,2,USA,female,undergrad,1,0,none,1.0,5.0,5.0,0
2024_1113,2024,2,1,3.82,2,India,non_binary,phd,1,0,none,1.0,5.0,5.0,0
2025_225,2025,5,1,5.0,3,Peru,female,masters,1,0,none,0.0,2.96,3.75,0
2025_149,2025,1,1,4.16,4,India,male,masters,1,1,hearing,1.0,2.83,4.2,0
2024_618,2024,2,1,3.39,2,Peru,male,masters,1,0,none,1.0,4.34,5.0,0
2024_719,2024,11,1,4.43,2,Peru,non_binary,phd,1,1,hearing,1.0,5.0,5.0,0
2025_650,2025,4,1,3.35,4,India,non_binary,phd,1,1,motor,1.0,4.4,4.5,0
2025_706,2025,1,1,3.11,3,USA,non_binary,masters,1,0,none,1.0,4.6,5.0,0
2024_346,2024,14,1,3.17,3,India,male,undergrad,1,0,none,1.0,4.36,5.0,0
2025_98,2025,5,1,1.83,3,Germany,male,phd,1,0,none,0.0,3.44,2.66,0
2025_1035,2025,7,1,2.91,2,Germany,non_binary,undergrad,1,0,none,0.0,0.0,0.0,1
2025_531,2025,11,1,3.66,2,India,non_binary,masters,1,0,none,1.0,4.28,5.0,0
2025_1068,2025,7,1,2.62,4,Peru,male,undergrad,1,0,none,0.0,0.0,0.0,1
2024_714,2024,5,1,4.46,3,Germany,male,phd,1,0,none,1.0,4.04,3.43,0
2024_301,2024,4,1,3.71,4,Germany,female,masters,1,0,none,1.0,4.8,5.0,0
2024_863,2024,8,1,2.81,2,Peru,male,phd,1,0,none,1.0,4.0,3.95,0
2024_207,2024,10,1,4.3,2,Brazil,non_binary,undergrad,1,0,none,1.0,3.76,4.45,0
2024_145,2024,12,1,2.79,2,India,female,masters,1,0,none,1.0,4.24,4.23,0
2025_121,2025,4,1,5.0,4,Brazil,female,undergrad,1,0,none,0.0,3.01,3.27,0
2024_382,2024,11,1,5.0,2,Germany,female,phd,1,0,none,1.0,4.32,4.8,0
2024_1049,2024,1,1,4.72,3,UK,female,phd,1,0,none,0.0,2.91,4.2,0
2025_448,2025,12,1,4.14,4,Germany,female,undergrad,1,0,none,1.0,4.85,5.0,0
2025_185,2025,6,1,4.89,3,India,male,phd,1,0,none,1.0,5.0,4.32,0
2024_428,2024,3,1,1.75,3,Peru,non_binary,phd,1,1,motor,0.0,1.65,2.16,0
2025_410,2025,1,1,3.43,3,Brazil,non_binary,undergrad,1,0,none,0.0,0.0,0.0,1
2024_514,2024,8,1,1.32,2,UK,male,masters,1,0,none,1.0,3.98,3.66,0
2025_813,2025,15,1,3.77,4,Germany,male,masters,1,0,none,1.0,5.0,4.88,0
2024_390,2024,3,1,4.7,4,India,male,phd,1,0,none,1.0,3.66,2.98,0
2024_704,2024,2,1,2.26,4,India,female,phd,1,0,none,0.0,1.77,4.71,0
2024_588,2024,9,1,4.33,4,Peru,male,undergrad,1,0,none,1.0,4.7,4.7,0
2024_734,2024,1,1,3.26,3,Kenya,female,masters,1,1,cognitive,0.0,3.28,2.47,0
2025_298,2025,8,1,3.67,3,UK,male,undergrad,1,0,none,1.0,3.35,3.9,0
2025_238,2025,4,1,4.3,4,Peru,female,phd,1,0,none,0.0,2.32,2.47,0
2024_728,2024,5,1,2.79,2,Germany,non_binary,undergrad,1,0,none,1.0,4.2,3.36,0
2025_149,2025,9,1,3.66,4,India,male,masters,1,1,hearing,1.0,2.83,4.2,0
2025_1156,2025,2,1,2.41,2,Brazil,female,undergrad,1,1,hearing,1.0,4.15,3.99,0
2024_297,2024,3,1,4.41,3,Germany,female,masters,1,0,none,1.0,3.23,3.57,0
2024_665,2024,10,1,3.5,2,Kenya,female,undergrad,1,1,hearing,1.0,4.42,4.16,0
2024_224,2024,2,1,4.31,4,USA,non_binary,phd,1,0,none,0.0,3.12,4.18,0
2025_531,2025,6,1,4.18,2,India,non_binary,masters,1,0,none,1.0,4.28,5.0,0
2024_1112,2024,1,1,4.39,4,USA,non_binary,phd,1,0,none,0.0,3.1,2.85,0
2024_410,2024,1,1,2.71,2,USA,female,undergrad,1,0,none,0.0,2.01,2.62,0
2024_126,2024,5,1,4.73,2,Peru,non_binary,phd,1,0,none,1.0,4.83,4.87,0
2024_322,2024,2,1,4.05,2,Germany,male,phd,1,0,none,0.0,2.83,3.59,0
2025_895,2025,5,1,4.74,4,USA,non_binary,masters,1,0,none,1.0,3.9,4.12,0
2025_806,2025,3,1,4.79,2,Kenya,male,undergrad,1,0,none,0.0,3.43,3.02,0
2025_269,2025,7,1,4.12,2,India,male,phd,1,1,visual,1.0,4.06,4.46,0
2025_925,2025,4,1,3.62,4,Kenya,female,phd,1,0,none,0.0,3.21,1.77,0
2024_686,2024,4,1,4.48,3,USA,male,undergrad,1,0,none,0.0,2.64,3.02,0
2024_988,2024,7,1,4.9,2,Germany,female,masters,1,1,visual,1.0,4.29,4.82,0
2025_839,2025,7,1,3.18,3,Peru,female,masters,1,1,hearing,1.0,4.39,4.49,0
2025_552,2025,14,1,3.49,2,Kenya,male,phd,1,0,none,0.0,0.0,0.0,1
2024_661,2024,12,1,2.93,4,Kenya,male,masters,1,1,motor,1.0,4.57,4.06,0
2024_418,2024,1,1,4.04,3,UK,male,undergrad,1,1,multiple,0.0,2.74,2.57,0
2024_927,2024,2,1,3.33,3,Brazil,female,masters,1,1,visual,1.0,4.8,4.42,0
2024_765,2024,7,1,3.75,4,Kenya,non_binary,phd,1,0,none,1.0,4.02,4.7,0
2024_1020,2024,9,1,3.25,3,Germany,non_binary,undergrad,1,0,none,1.0,3.42,4.79,0
2024_1063,2024,6,1,2.94,3,UK,female,phd,1,0,none,1.0,3.59,5.0,0
2025_1156,2025,3,1,4.93,2,Brazil,female,undergrad,1,1,hearing,1.0,4.15,3.99,0
2024_531,2024,3,1,2.18,4,Kenya,male,undergrad,1,0,none,0.0,3.27,3.8,0
2025_1078,2025,4,1,2.85,3,USA,male,phd,1,0,none,1.0,4.58,4.63,0
2024_819,2024,7,1,2.17,3,USA,non_binary,phd,1,0,none,1.0,4.12,3.41,0
2024_823,2024,6,1,3.43,3,Peru,male,undergrad,1,1,visual,1.0,4.36,4.55,0
2024_1174,2024,3,1,4.22,3,Brazil,female,undergrad,1,0,none,0.0,3.57,4.37,0
2025_344,2025,1,1,3.94,2,Peru,non_binary,phd,1,0,none,0.0,2.91,3.64,0
2025_322,2025,13,1,3.56,4,India,female,phd,1,0,none,1.0,4.76,3.86,0
2024_105,2024,12,1,2.14,3,Kenya,non_binary,undergrad,1,0,none,1.0,4.95,4.34,0
2025_812,2025,6,1,4.73,3,USA,male,phd,1,0,none,0.0,3.08,3.53,0
2024_56,2024,3,1,3.14,3,India,male,masters,1,0,none,1.0,4.44,4.59,0
2024_566,2024,3,1,5.0,2,UK,non_binary,undergrad,1,0,none,0.0,0.0,0.0,1
2025_354,2025,11,1,2.68,2,Brazil,male,phd,1,0,none,1.0,5.0,4.87,0
2025_333,2025,7,1,4.42,3,Kenya,male,masters,1,0,none,0.0,0.0,0.0,1
2025_888,2025,4,1,4.54,4,UK,male,phd,1,1,visual,0.0,2.95,3.69,0
2024_571,2024,3,1,1.81,3,Kenya,female,phd,1,1,motor,0.0,2.45,3.51,0
2025_856,2025,6,1,1.93,2,Germany,non_binary,undergrad,1,0,none,1.0,4.38,3.73,0
2024_972,2024,1,1,5.0,4,USA,female,phd,1,0,none,0.0,3.01,2.75,0
2025_301,2025,1,1,4.82,2,Germany,female,masters,1,0,none,0.0,3.38,3.73,0
2025_548,2025,5,1,3.79,3,India,male,phd,1,0,none,1.0,3.86,4.08,0
2024_1018,2024,6,1,4.24,3,Kenya,male,undergrad,1,1,multiple,0.0,3.32,4.25,0
2024_806,2024,11,1,4.06,4,UK,female,masters,1,0,none,1.0,4.79,4.36,0
2024_1139,2024,11,1,2.01,4,India,female,undergrad,1,0,none,1.0,4.77,3.49,0
2024_269,2024,13,1,3.01,4,India,male,masters,1,0,none,1.0,4.33,2.99,0
2024_551,2024,10,1,4.2,4,USA,non_binary,undergrad,1,1,cognitive,1.0,4.37,4.49,0
2024_537,2024,1,1,2.46,3,UK,female,masters,1,0,none,1.0,5.0,5.0,0
2025_1191,2025,1,1,4.2,2,Peru,male,undergrad,1,0,none,0.0,0.0,0.0,1
2025_964,2025,13,1,2.27,3,India,non_binary,undergrad,1,1,visual,1.0,4.95,5.0,0
2025_688,2025,3,1,3.94,4,USA,male,masters,1,0,none,0.0,3.28,4.84,0
2025_811,2025,1,1,3.99,4,Peru,non_binary,masters,1,0,none,1.0,3.84,3.01,0
2025_898,2025,5,1,3.53,2,Kenya,male,masters,1,0,none,0.0,2.92,4.01,0
2025_27,2025,5,1,4.87,4,Kenya,female,undergrad,1,0,none,0.0,3.61,2.18,0
2025_1007,2025,5,1,4.13,4,India,non_binary,undergrad,1,0,none,1.0,4.89,4.21,0
2025_89,2025,3,1,3.56,2,Kenya,female,masters,1,0,none,1.0,3.98,4.83,0
2025_1059,2025,4,1,3.43,4,India,female,phd,1,0,none,0.0,3.53,2.94,0
2024_508,2024,12,1,3.19,3,Germany,male,phd,1,1,hearing,1.0,4.79,3.91,0
2024_449,2024,2,1,2.91,2,Brazil,female,phd,1,1,hearing,1.0,4.16,2.87,0
2024_1174,2024,5,1,3.6,2,Brazil,female,undergrad,1,0,none,0.0,3.57,4.37,0
2025_1155,2025,14,1,2.09,2,Kenya,non_binary,undergrad,1,1,visual,1.0,5.0,5.0,0
2025_1106,2025,3,1,5.0,2,India,non_binary,phd,1,0,none,1.0,5.0,2.53,0
2024_1139,2024,1,1,4.74,4,India,female,undergrad,1,0,none,1.0,4.77,3.49,0
2024_639,2024,2,1,2.35,3,Germany,male,phd,1,1,motor,1.0,3.67,5.0,0
2025_602,2025,6,1,3.13,4,Kenya,female,masters,1,0,none,0.0,3.44,3.05,0
2025_213,2025,5,1,1.04,2,Brazil,male,masters,1,0,none,1.0,4.26,3.86,0
2025_1137,2025,1,1,4.48,3,Brazil,male,phd,1,0,none,0.0,2.72,2.92,0
2025_41,2025,4,1,3.21,2,USA,male,phd,1,1,hearing,0.0,3.37,2.67,0
2024_725,2024,11,1,1.35,4,Germany,female,phd,1,1,hearing,1.0,4.57,5.0,0
2024_71,2024,13,1,2.32,2,India,female,undergrad,1,0,none,1.0,4.41,4.56,0
2024_629,2024,4,1,5.0,3,Germany,female,phd,1,0,none,1.0,5.0,5.0,0
2025_672,2025,3,1,5.0,3,Germany,female,masters,1,0,none,1.0,3.61,2.92,0
2025_938,2025,2,1,2.46,4,Kenya,male,masters,1,0,none,1.0,3.7,3.84,0
2025_450,2025,3,1,2.75,4,Peru,female,masters,1,1,multiple,1.0,5.0,4.09,0
2025_870,2025,2,1,3.27,3,USA,female,masters,1,0,none,0.0,4.43,1.63,0
2025_488,2025,3,1,2.44,2,Germany,female,masters,1,1,multiple,1.0,3.17,3.3,0
2024_168,2024,3,1,3.41,2,Peru,female,masters,1,0,none,0.0,3.51,2.71,0
2025_52,2025,7,1,2.86,2,Peru,non_binary,phd,1,0,none,0.0,4.17,4.14,0
2025_395,2025,1,1,3.36,4,Brazil,male,masters,1,0,none,1.0,3.7,3.18,0
2024_407,2024,2,1,3.11,3,Germany,female,phd,1,0,none,0.0,3.01,3.44,0
2024_1169,2024,12,1,2.49,3,UK,male,masters,1,1,motor,1.0,4.67,4.61,0
2024_863,2024,1,1,4.02,2,Peru,male,phd,1,0,none,1.0,4.0,3.95,0
2025_600,2025,5,1,1.92,4,Germany,male,undergrad,1,0,none,0.0,0.0,0.0,1
2024_480,2024,3,1,4.66,3,UK,male,phd,1,1,visual,1.0,5.0,5.0,0
2024_975,2024,2,1,3.51,4,Peru,female,phd,1,0,none,1.0,3.69,4.26,0
2024_1136,2024,1,1,5.0,4,UK,male,masters,1,0,none,0.0,2.46,2.87,0
2024_1063,2024,4,1,2.8,2,UK,female,phd,1,0,none,1.0,3.59,5.0,0
2025_847,2025,5,1,5.0,2,USA,male,masters,1,0,none,0.0,0.0,0.0,1
2025_697,2025,2,1,3.92,4,India,male,masters,1,0,none,1.0,4.63,3.27,0
2024_101,2024,1,1,3.33,3,Kenya,male,masters,1,0,none,1.0,4.24,4.83,0
2024_580,2024,7,1,2.46,3,Kenya,female,phd,1,0,none,1.0,3.47,3.97,0
2024_386,2024,10,1,4.51,3,Peru,female,masters,1,0,none,1.0,3.7,3.36,0
2024_675,2024,7,1,3.15,4,India,non_binary,masters,1,0,none,1.0,5.0,3.86,0
2025_390,2025,3,1,1.14,2,Germany,male,phd,1,1,cognitive,1.0,4.81,4.3,0
2025_415,2025,5,1,4.62,2,Germany,male,masters,1,0,none,0.0,2.38,3.36,0
2024_30,2024,9,1,5.0,3,Germany,female,phd,1,0,none,1.0,3.84,4.51,0
2025_995,2025,7,1,3.63,3,India,non_binary,phd,1,0,none,1.0,3.44,5.0,0
2024_19,2024,3,1,2.87,2,Brazil,male,phd,1,0,none,1.0,4.45,4.12,0
2025_1031,2025,6,1,4.47,2,UK,non_binary,phd,1,0,none,1.0,3.61,4.02,0
2024_621,2024,11,1,3.5,3,UK,female,phd,1,0,none,1.0,5.0,5.0,0
2024_300,2024,3,1,4.07,2,Peru,male,phd,1,0,none,0.0,2.59,3.26,0
2024_1194,2024,4,1,3.39,3,Germany,male,masters,1,1,cognitive,1.0,2.95,3.42,0
2025_269,2025,4,1,2.87,4,India,male,phd,1,1,visual,1.0,4.06,4.46,0
2025_584,2025,4,1,1.99,2,India,non_binary,undergrad,1,0,none,1.0,4.01,5.0,0
2024_553,2024,6,1,3.26,2,Peru,male,masters,1,0,none,1.0,3.12,4.75,0
2025_185,2025,1,1,3.36,4,India,male,phd,1,0,none,1.0,5.0,4.32,0
2024_800,2024,2,1,3.13,3,USA,female,masters,1,0,none,0.0,2.68,3.8,0
2025_548,2025,2,1,4.29,3,India,male,phd,1,0,none,1.0,3.86,4.08,0
2025_1096,2025,6,1,3.57,4,Kenya,female,phd,1,0,none,0.0,3.42,3.11,0
2025_672,2025,8,1,3.56,4,Germany,female,masters,1,0,none,1.0,3.61,2.92,0
2025_725,2025,10,1,2.94,2,USA,female,undergrad,1,1,hearing,1.0,4.43,4.53,0
2024_605,2024,7,1,2.94,2,Kenya,male,phd,1,0,none,1.0,3.34,3.66,0
2025_786,2025,3,1,1.16,3,Brazil,female,masters,1,0,none,0.0,2.68,3.49,0
2025_137,2025,8,1,4.83,3,Germany,female,phd,1,0,none,1.0,5.0,5.0,0
2025_320,2025,13,1,4.23,3,Peru,male,masters,1,0,none,1.0,4.69,5.0,0
2025_881,2025,10,1,3.37,4,Brazil,male,masters,1,0,none,1.0,3.44,3.79,0
2024_211,2024,2,1,2.51,3,USA,non_binary,masters,1,1,visual,1.0,3.76,4.96,0
2024_398,2024,3,1,5.0,3,Germany,male,masters,1,0,none,1.0,3.35,3.36,0
2024_615,2024,6,1,5.0,2,Peru,female,undergrad,1,0,none,0.0,0.0,0.0,1
2024_941,2024,8,1,3.18,2,Kenya,non_binary,undergrad,1,1,multiple,1.0,3.55,4.85,0
2024_846,2024,1,1,2.19,3,Peru,male,undergrad,1,0,none,1.0,4.23,4.1,0
2024_957,2024,7,1,2.44,2,Germany,female,phd,1,0,none,1.0,4.26,4.76,0
2024_230,2024,15,1,3.31,4,USA,non_binary,masters,1,1,visual,1.0,4.74,4.88,0
2025_244,2025,4,1,3.41,3,UK,female,masters,1,0,none,1.0,4.64,4.78,0
2025_130,2025,7,1,3.9,4,UK,male,masters,1,0,none,1.0,3.85,4.46,0
2025_769,2025,3,1,4.87,4,Kenya,male,undergrad,1,1,visual,0.0,2.19,2.95,0
2025_1079,2025,6,1,3.28,2,India,male,masters,1,0,none,0.0,4.48,3.01,0
2025_202,2025,2,1,2.67,2,Peru,female,undergrad,1,0,none,0.0,3.62,3.15,0
2025_785,2025,6,1,1.82,4,India,male,undergrad,1,0,none,0.0,3.94,3.2,0
2024_927,2024,11,1,3.69,4,Brazil,female,masters,1,1,visual,1.0,4.8,4.42,0
2024_1069,2024,3,1,1.86,4,Germany,non_binary,masters,1,0,none,0.0,1.68,2.68,0
2024_988,2024,9,1,3.58,2,Germany,female,masters,1,1,visual,1.0,4.29,4.82,0
2025_538,2025,7,1,2.98,4,USA,female,masters,1,0,none,1.0,3.81,4.43,0
2024_318,2024,6,1,5.0,2,Germany,female,phd,1,0,none,1.0,4.03,5.0,0
2024_633,2024,13,1,2.31,2,USA,female,masters,1,0,none,1.0,4.96,4.52,0
2025_129,2025,10,1,4.69,2,Germany,female,undergrad,1,1,cognitive,1.0,4.17,4.64,0
2025_191,2025,1,1,2.92,4,Kenya,female,phd,1,0,none,0.0,2.99,2.64,0
2024_685,2024,3,1,3.77,4,Germany,non_binary,undergrad,1,0,none,1.0,4.85,3.58,0
2025_419,2025,4,1,3.65,3,UK,male,undergrad,1,0,none,0.0,2.28,3.45,0
2024_454,2024,5,1,2.49,3,Brazil,male,masters,1,1,prefer_not_to_say,1.0,3.32,4.24,0
2025_205,2025,5,1,3.84,3,Kenya,non_binary,phd,1,0,none,0.0,2.25,3.48,0
2025_733,2025,5,1,4.3,2,Brazil,non_binary,undergrad,1,0,none,0.0,3.75,2.91,0
